price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
468000,3,1.5,1830,9848,1,5,1830,0
970000,5,2.75,3500,5040,2,3,2950,550
599000,3,2,2560,14680,1,3,1330,1230
399500,4,1.75,1360,4840,1.5,4,1360,0
2458000,4,5.25,6500,14986,2,3,5180,1320
1205000,4,3.5,3150,5500,2,3,3150,0
325000,2,1,810,4080,1,4,810,0
1135250,5,4,7320,217800,2,3,7320,0
568000,4,1.75,2790,17476,1,3,1450,1340
517000,2,1.5,1920,3408,1,4,960,960
469950,4,2.75,2530,14178,2,3,2530,0
1675000,3,2.5,3490,8343,2,4,2150,1340
2180000,6,2.75,4710,11000,2,3,3690,1020
623000,3,1.75,2050,16313,1,2,2050,0
720000,4,2.25,2410,8400,2,5,2410,0
205000,3,1,1180,8240,1,4,1180,0
148000,2,1,630,4200,1,3,630,0
950000,3,2.5,3480,7800,1,4,1750,1730
405000,3,1.5,1010,7683,1.5,5,1010,0
293000,3,2.25,1910,3481,2,3,1910,0
550000,3,3.5,2490,3582,2,3,1720,770
435000,4,2.5,2150,3143,2,3,2150,0
355000,4,2.75,3000,5470,2,3,3000,0
673000,3,2.75,2830,3496,2,3,2830,0
449990,4,2.5,2680,5539,2,3,2680,0
249000,2,1.5,1090,2686,2,3,1090,0
380000,4,2.5,1984,32400,1,3,1564,420
760005,4,2.75,3090,5859,2,3,3090,0
674600,4,2.5,2610,5140,2,3,2610,0
812000,4,3.5,3370,3634,2,3,2750,620
333490,4,2.5,2250,3916,2,3,2250,0
320000,3,3.25,1450,1387,2,3,1180,270
999000,4,2.5,3130,10849,2,3,3130,0
810000,2,2.75,2700,8572,1,3,2700,0
399950,5,2.75,1970,5400,1,3,1320,650
550000,3,2,1970,4166,2,5,1270,700
290000,3,1.5,1950,15954,1,4,1950,0
232500,3,1.5,1940,9887,1,4,1140,800
1355000,4,3.5,3550,11000,1,3,2260,1290
565000,3,2.5,2500,7394,2,3,2500,0
749950,4,2.75,2910,18700,1,3,2210,700
720500,4,2.5,3350,35298,2,4,3350,0
507000,3,1.75,2140,40098,1,5,1490,650
989000,5,4.5,4030,13474,2,3,4030,0
463000,4,2.5,1980,6660,2,4,1980,0
310000,3,1.5,1460,9908,1,3,1460,0
284000,4,1.75,1880,8800,1,3,1130,750
737500,3,1.75,2320,10900,2,3,2320,0
569000,3,3.25,2220,8227,1.5,5,1770,450
700000,3,1,1410,7200,2,4,1410,0
660000,3,1,1240,3500,1,4,1240,0
275000,4,2,2030,8426,2,3,2030,0
570000,6,3.75,4000,6015,2,3,3080,920
150000,3,0.75,490,38500,1.5,4,490,0
356000,3,2.5,1590,3411,2,3,1590,0
610000,3,2.5,2630,5827,2,3,2630,0
498800,2,1.75,1350,4614,1,3,1350,0
226550,3,1,990,4440,1,3,990,0
692500,4,2.75,3710,7984,2,3,3710,0
250000,3,1,990,8062,1,4,990,0
660000,4,2.5,2510,4543,2,3,2510,0
295000,2,1,800,6500,1,4,800,0
154950,4,1,1600,10183,1,4,1600,0
409124,5,3.25,3320,11340,2,4,2480,840
287000,5,1.5,1730,9230,1,3,1010,720
810000,4,1.75,2000,3988,1,4,1000,1000
525000,4,2.75,2910,6308,1,3,1640,1270
525000,4,1.75,1710,10440,1,4,1710,0
275000,3,1,1200,7800,1,4,1200,0
583000,3,2.5,2600,5100,2,3,2600,0
237950,2,1.75,1460,7926,1,4,1460,0
1065000,4,3.75,4260,9800,2,3,4260,0
679000,4,2.75,2100,4480,1.5,4,1780,320
1465000,6,4.5,4230,6420,2,4,2360,1870
410000,3,1.75,1660,6250,1,3,830,830
306000,3,1,1450,7200,1,3,1010,440
215000,4,1.5,1860,5040,1.5,5,1860,0
594950,4,2.5,2720,10006,2,3,2720,0
1250000,4,2.5,2920,5500,1,3,2030,890
305000,3,1.5,1800,12196,1,4,1800,0
425000,2,1,1320,8830,1,3,1020,300
215000,3,1.75,1770,29004,1,3,1770,0
480000,5,2.75,2550,7725,1,5,1390,1160
550000,4,1.75,2150,9000,1,4,1110,1040
750000,4,2.5,3020,7465,2,3,3020,0
137124,3,1,960,27442,1,4,960,0
840000,3,2,2783,11177,2,3,2783,0
624800,3,2,2250,14274,1,4,1500,750
630000,3,1.75,1710,8767,1,4,1710,0
590000,3,2.5,2650,9380,1,5,1680,970
599950,3,3.25,1830,1804,3,3,1830,0
299880,3,2.5,1460,3044,2,3,1460,0
400000,3,2,1760,6875,1,4,1760,0
560000,3,2.5,1960,6058,2,3,1960,0
229000,4,2.25,2010,7688,1,3,1170,840
525000,4,2.5,3670,9958,2,3,3670,0
737000,2,2.25,2290,9772,1,3,2290,0
680000,3,2,1780,5720,1,5,980,800
635000,4,2.5,3080,35430,2,3,3080,0
740000,4,2.5,3360,15091,2,3,3360,0
335500,3,1,1370,6780,2,3,1370,0
270000,4,2.5,1660,8063,1,4,1660,0
1037000,4,3.5,4440,10660,2,3,4440,0
450000,5,2.5,2850,209523,1,4,1930,920
379000,3,2.5,1530,2913,2,4,1530,0
468000,4,2.5,2100,8400,1,4,1240,860
321500,1,1,730,1942,1,3,730,0
443000,3,2.25,1920,8223,2,4,1920,0
340000,3,1,1600,7324,1,4,1600,0
470000,4,2.25,2380,17199,2,3,1530,850
545000,3,2.5,2760,17377,2,3,2760,0
415000,4,1.5,1840,11367,1.5,4,1840,0
599000,7,2.5,2580,5750,1,4,1880,700
759000,4,1.75,2100,4750,1,3,1340,760
300000,4,1.75,1820,5015,1,4,1190,630
1681000,5,5.25,4830,18707,2,5,3930,900
359000,3,1.5,1550,4980,1,3,1080,470
550000,4,1,1440,3600,1.5,4,1440,0
395000,2,1,930,6380,1,4,930,0
486000,4,2.5,3560,12047,2,3,3560,0
187000,2,1,840,11600,1,3,840,0
734950,4,3.25,4280,47179,2,3,3050,1230
284000,3,1.5,1500,10018,1,4,1500,0
696000,4,3.5,3650,38546,2,3,2550,1100
380000,2,1,780,3910,1,3,780,0
625000,4,1,1600,5500,1.5,4,1600,0
252000,4,1.75,1120,8250,1,4,1120,0
560000,2,1,1010,9219,1,4,1010,0
395000,4,2.75,1970,37026,1,4,1970,0
900000,4,2.5,2230,4372,2,5,1540,690
2680000,5,3,4290,20445,2,4,4290,0
625000,3,1.75,3160,76230,1,4,2160,1000
580000,3,1.75,1850,5100,1,3,1020,830
309000,3,2.25,1980,8755,1,4,1300,680
412000,4,3.5,3360,9767,2,3,2450,910
495000,3,2,2660,192099,1,4,2660,0
215000,3,1,1200,7280,1,4,1200,0
741500,2,2.5,2150,5760,1,3,2150,0
749000,3,2.75,2820,5348,2,3,2820,0
659950,4,2.75,3510,9400,2,3,3510,0
530000,3,2.5,1790,3078,2,3,1790,0
749000,4,2.75,2700,6000,2,4,2100,600
2321000,5,4.75,5780,17004,2,3,4260,1520
595000,4,3.25,3730,4560,2,3,2760,970
487000,4,2.5,2540,5001,2,3,2540,0
760000,4,2.25,3300,8365,3,3,3300,0
1240000,5,3.5,5430,10327,2,3,4010,1420
435000,4,2.5,2550,5200,2,3,2550,0
374950,3,2.25,1390,1484,3,3,1390,0
440000,3,1.5,1270,1413,3,3,1270,0
360000,4,2.5,2380,5000,2,3,2380,0
879000,4,2.5,3360,22111,2,3,3360,0
1550000,5,4.25,6070,171626,2,3,6070,0
505000,2,1,1240,57000,1,3,1240,0
545000,2,2,2930,14057,1,4,1680,1250
600000,2,2.5,2410,102366,1,4,1940,470
775000,6,2.75,2980,5000,1.5,3,2480,500
725000,2,1.75,1950,2719,1,5,1010,940
610000,4,2.75,2600,36583,1,5,1580,1020
350000,4,1,1170,8147,1.5,3,1170,0
410000,3,1,1470,6500,1,4,1470,0
639000,4,2,1840,5419,1,4,920,920
439000,4,2,1560,7500,1,4,1560,0
499950,4,1.75,1520,7700,1,4,1520,0
800000,3,2.75,2220,4000,2,3,1700,520
350000,4,2.5,2800,9538,2,3,2800,0
279000,2,1,670,6300,1,5,670,0
290256,3,2.25,1720,7885,2,3,1720,0
355000,3,2.5,2110,4038,2,4,2110,0
263000,3,1.75,1580,9187,1,3,1180,400
880000,6,2.5,2640,3680,2,5,1760,880
426500,4,2.5,2700,6515,2,3,2700,0
735000,3,2.5,2820,8159,2,3,2820,0
720000,4,2.5,3340,8930,2,3,3340,0
265000,3,2.5,1530,6000,2,4,1530,0
840000,4,3.5,3840,85728,2,3,3840,0
657500,3,2,2320,10960,1,3,1510,810
850000,5,2,2310,13430,1.5,4,2310,0
436110,3,2.5,1770,1235,3,3,1600,170
589900,2,3,3160,66646,2,3,3160,0
620000,3,1.5,1620,6630,1,3,1280,340
254000,4,2,1510,4235,1,3,1510,0
375000,3,1.75,960,8106,1,3,960,0
455000,4,2.25,1740,8449,1,4,1170,570
445000,4,2,1470,8395,1,4,1470,0
568500,4,2.5,2460,4200,2,3,2460,0
352500,3,1.75,1170,8182,1,3,1170,0
342500,2,1.75,1210,7507,1,3,1210,0
299950,3,2.5,1870,7942,2,3,1870,0
425000,3,2.5,1950,5689,2,3,1950,0
561000,4,2.5,2570,5250,2,3,2570,0
455500,3,2,1460,10311,1,4,1460,0
400000,3,2.5,2970,23100,1,3,1510,1460
443500,4,2.5,2040,21781,2,3,2040,0
1234582,5,3.25,3240,6551,1.5,4,2500,740
370000,4,2.75,3150,67518,1,4,2250,900
475000,3,2.25,1820,8008,1,3,1240,580
580000,4,2.5,2130,35752,1,3,1490,640
518000,3,1.5,1430,8000,1,4,1430,0
525000,3,2.5,2030,6970,2,4,2030,0
236000,4,2.75,2000,5827,2,3,2000,0
278500,4,2.25,1940,6206,2,3,1940,0
205425,2,1.75,880,6780,1,4,880,0
248000,3,1,950,9400,1,4,950,0
505000,3,2.25,1670,1596,2,3,1220,450
657500,3,2.5,2670,10496,2,3,2670,0
670000,3,2.5,1280,1438,2,3,1280,1420
202000,1,1,890,833,1,4,590,0
440000,4,2.25,2160,8119,1,3,1080,1080
690000,4,2.5,2700,8810,2,3,2700,0
375000,6,2.25,3206,5793,2,3,3206,0
291000,3,1.75,1560,9788,1,3,1560,0
230000,3,1.75,1400,6956,1,4,1400,0
850000,4,3.25,3090,6744,2,3,3090,0
84350,4,2,2630,16475,2,4,2630,0
12899000,3,2.5,2190,11394,1,3,1550,640
2110000,4,1,2100,9200,1,3,1050,1050
2199900,4,1.5,1120,5427,1,3,1120,0
188000,4,2.75,3260,19542,1,4,2170,1090
26590000,3,2,1180,7793,1,4,1180,0
7800,2,1,780,16344,1,1,780,0
237227.8571,4,2.5,2200,9397,2,3,2200,0
117833.3333,3,1,1340,306848,1,3,1340,0
0,3,1.75,1490,10125,1,4,1490,0
744312.5,4,2.5,2800,5900,1,3,1660,1140
0,4,2.75,2600,5390,1,4,1300,1300
0,6,2.75,3200,9200,1,4,1600,1600
0,5,3.5,3480,36615,2,4,2490,990
439333.3333,3,3.5,3020,4082,2,3,2080,940
280000,3,2.25,1970,11088,1,4,1180,790
0,5,1.5,1500,7112,1,5,760,740
0,4,4,3680,18804,2,3,3680,0
176225,3,2,1570,7200,1,4,1570,0
500324,3,2.5,2280,2289,2,3,1880,400
444845,3,2.5,1600,3573,2,3,1600,0
330000,3,3,1680,1570,3,3,1680,0
292285.7143,3,1.75,1890,13860,1,5,1890,0
160000,2,1,520,22334,1,2,520,0
274333.3333,3,2.25,1780,191228,2,3,1780,0
537500,4,3,2920,33976,1,5,1460,1460
232333.3333,3,2.25,2430,73151,1,3,2430,0
237333.3333,3,2.75,3010,1842,2,3,3010,0
346750,3,1,1620,30736,1.5,4,1620,0
0,2,2.5,2200,188200,1,3,2200,0
1020000,3,2.25,2950,78843,1.5,3,2950,0
0,4,2.25,2170,10500,1,4,1270,900
254000,3,1.5,1770,17208,1,3,1160,610
238750,3,1,1830,8209,1,3,1830,0
268971.875,4,2.5,2380,7066,2,4,2380,0
642000,4,2.5,2550,10000,1,3,1290,1260
571986.1111,3,2.5,3720,11610,2,3,3720,0
0,5,4.5,4630,6324,2,3,3210,1420
0,5,4,4430,9000,2,3,4430,0
554250,3,2.5,1490,1709,3,3,1490,0
0,4,4.5,5030,11023,2,3,3250,1780
0,4,1.5,2180,22870,1,4,1280,900
107500,4,1.5,1590,131551,1,4,1590,0
300000,3,2,1510,7066,1,3,1230,280
0,4,3.5,4210,10308,2,3,4210,0
540833.3333,3,2,1640,9972,1,4,1640,0
274750,4,2.5,1840,1562,2,3,1400,440
148612.5,3,1,1040,5000,1,3,1040,0
326428.5714,3,1,1250,4800,1,4,1250,0
0,5,3.25,3690,12353,2,5,3690,0
135333.3333,4,1,1530,7200,1.5,3,1400,130
577437.5,4,2.5,2110,3750,2,3,2110,0
440825,3,1.75,2150,4333,1,3,1200,950
195000,5,3.75,5340,10655,2.5,4,3740,1600
257500,4,1.75,2420,7672,1,3,1480,940
692000,4,3.25,5010,34460,2,3,5010,0
176400,2,1,910,9612,1,4,910,0
193000,3,1.5,2200,5000,1.5,3,2200,0
646212.5,4,2.5,3430,64441,2,3,3430,0
268971.875,4,2.5,1860,6687,1,4,1220,640
0,4,3.75,3300,4545,1.5,3,2600,700
317061.875,3,1.75,1280,10716,1,4,1280,0
83300,3,2,1490,7770,1,4,1490,0
0,5,2.25,2880,11965,2,4,2880,0
266066.6667,4,1,1310,5200,1.5,3,1160,150
342246.4286,4,2.5,1980,7403,2,3,1980,0
0,5,2.25,2000,7900,1,4,1300,700
0,3,3,1860,7440,1,5,1040,820
0,4,3,1990,6180,2,3,1990,0
240015.3333,4,2.25,1720,8300,1,4,1720,0
83300,3,2,1370,78408,1,5,1370,0
316850,4,3,4060,35621,1,3,2030,2030
259585.5714,4,2.5,1960,9898,2,3,1960,0
328211.9048,4,2.5,1720,9600,1,3,1120,600
673476.8182,4,2.5,2740,12899,2,4,2740,0
0,4,1,1360,13372,1,3,1360,0
425000,3,2.5,1870,5449,2,3,1870,0
127160,2,1,720,4222,1,4,720,0
341750,3,2.25,2180,7741,2,3,2180,0
178650,3,1.5,1430,8960,1,4,1430,0
87500,2,1,780,6685,1,4,780,0
282508.8889,3,1,1180,5002,1.5,3,1180,0
450385.7143,3,2,1300,3731,1,3,900,400
435000,4,3,4260,18000,2,3,4260,0
532500,2,1.75,2050,11900,1,4,2050,0
408900,3,1.75,2930,19876,1,3,2030,900
156766.6667,2,1,1500,4120,1.5,3,880,620
452500,5,3.5,5960,13703,2,3,4770,1190
308830.7692,2,1,810,4800,1,3,810,0
484991.6667,4,2.75,2320,4344,2,3,2320,0
287919.7826,2,1,1090,5000,1,4,730,360
247875,2,1,1000,4776,1,4,1000,0
309487.5,3,2.5,2260,19821,2,3,2260,0
173666.6667,4,1,1290,5000,1.5,3,1290,0
237481.25,3,2,2120,7560,1,3,2120,0
326983.3333,3,2.25,1490,4522,2,3,1490,0
790000,4,2.5,2310,5100,2,3,2310,0
0,1,1,720,6000,1,3,720,0
678333.3333,3,2.5,1840,3035,1,3,920,920
542804.75,5,2.75,2910,36250,1,3,1590,1320
723243.75,4,2.75,3270,12880,2,3,3270,0
667781.25,5,2.75,3040,10257,2,3,3040,0
108333.3333,3,1,1200,9936,1,4,1200,0
0,5,2.75,2740,5616,1.5,5,1670,1070
535000,4,2.25,2290,5350,2,4,2120,170
596165.4286,4,2,2580,6000,1,5,1300,1280
269187.5,3,1.75,1590,27200,1.5,4,1590,0
148612.5,3,1,1040,6860,2,3,1040,0
0,3,1,1300,6710,1,4,1300,0
0,5,2.5,2090,4698,2,3,2090,0
341166.6667,5,2.75,2670,3800,2,3,2670,0
132500,4,1,1540,115434,1.5,4,1540,0
557125,4,2.75,3370,12447,2,3,3370,0
228944.4444,3,1.75,1730,11325,1,5,1730,0
592105.7143,3,2.5,1640,29970,2,3,1640,0
535000,4,2.25,2980,8051,1.5,4,2020,960
420642.8571,3,2,1330,8100,1,4,1330,0
132250,4,2.25,2192,12128,2,3,2192,0
237227.8571,4,2.5,2068,7242,2,4,2068,0
440825,3,1.75,1980,6250,1,5,1090,890
2560498.333,3,2.5,1710,1664,2,5,1300,410
423050.9259,2,1,890,4590,1,3,890,0
1337044.2,4,3.5,4280,9583,2,3,4280,0
315368.7,3,2.5,3080,12476,2,3,3080,0
417985.7143,4,2.25,2070,7500,2,4,2070,0
723243.75,4,2.75,3010,7215,2,3,3010,0
259950,4,2,2030,9300,1,4,2030,0
0,4,3.75,4060,19290,2,3,4060,0
237333.3333,3,2.75,2340,16500,1,4,1500,840
426090,3,2.5,2340,5957,2,3,2340,0
458663.8889,2,1,1470,7137,1,3,1020,450
812650,4,2.5,3700,21755,1,3,2620,1080
135333.3333,4,1,1200,7200,1.5,3,1200,0
0,5,2.75,2910,53898,1,5,1510,1400
0,5,2,1910,7200,1,4,1110,800
0,3,2.5,2880,13500,1,5,1520,1360
0,5,2.75,3240,6863,2,3,3240,0
387884.6154,3,1.75,1590,8219,1.5,5,970,620
437500,5,3.5,3690,11928,2,3,2540,1150
641633.3333,3,2.5,2480,5137,2,3,2480,0
681965.7813,4,2.5,2683,40386,2,4,2683,0
229629.5,2,1,1100,8281,1,4,1100,0
0,4,1,2080,3500,1.5,5,1260,820
210614.2857,3,2.5,2210,10119,1,4,1450,760
790000,4,3.25,2420,4000,1.5,5,1870,550
435500,3,3.5,1240,1666,2,3,1000,240
738190.8571,3,2.5,2300,3060,1.5,3,1510,790
497333.3333,3,1.75,1760,12874,1,4,1230,530
300000,3,2,2020,8555,1,4,1220,800
1036200,4,3.25,2500,5801,1.5,3,1960,540
163785.7143,2,1,760,5500,1.5,3,760,0
351250,4,1.75,1580,5340,1,3,1130,450
645325,3,2.5,2670,10481,2,3,2670,0
171224.8,3,1,1140,8366,1,5,1140,0
0,5,3.75,3870,8225,2,3,3870,0
540000,3,2.75,2750,18029,1,5,1810,940
233166.6667,3,2,1570,7000,2,4,1050,520
329333.3333,3,1.75,1160,22470,1,4,1160,0
225279.4286,3,2.25,2110,7665,1,4,1360,750
331366.6667,3,2.5,1270,2509,2,3,1270,0
460886.9231,4,2.5,3250,4500,2,3,3250,0
337945.75,2,1,940,9839,1,3,940,0
0,4,1.5,2310,68824,2,4,2310,0
243069.2308,3,1,1130,12519,1,3,1130,0
0,6,3,3020,13783,2,3,3020,0
690408.6207,4,2.5,3210,14910,2,3,3210,0
592105.7143,3,2.5,2650,40705,2,3,2650,0
220083.3333,3,1.75,1150,8079,1,4,1150,0
280000,3,3,3910,19023,2,3,3910,0
297857.1429,4,2.5,3490,5000,2,3,3490,0
950833.3333,5,3,3330,19126,2,4,2610,720
323833.3333,4,1,1940,5753,1.5,3,1940,0
309000,3,2.5,1800,2700,2,3,1800,0
248400,3,1.75,1880,11249,1,3,1330,550
994500,4,2.25,2870,6280,1.5,4,1980,890
0,4,2.5,1960,11600,1,5,980,980
0,4,1,1810,7500,1,2,1410,400
0,2,2.25,1490,6770,1.5,3,1490,0
0,3,4.5,5230,17826,2,3,3740,1490
288500,5,2.5,3390,9760,1,5,1750,1640
379509.1667,2,1,880,6413,1,3,880,0
180785.7143,2,1,2550,21675,1,4,1610,940
950100,4,2.5,3160,13194,2,5,3160,0
0,4,5,4550,18641,1,3,2600,1950
542500,5,2.75,3831,13800,2,3,3831,0
362750,2,1.75,1240,3000,1.5,3,1240,0
234975,4,2.75,2520,14021,2,3,2520,0
672500,4,2.25,2420,10200,2,4,2420,0
391400,4,1.75,1250,7400,1,5,1250,0
0,3,2.75,1310,7300,1,3,1310,0
198995,3,1,1410,8053,1,4,1410,0
278900,3,1,990,9798,1,3,990,0
171758.3333,3,1,1000,8512,1,3,1000,0
325187.5,3,1.75,2000,7560,1,4,1300,700
190368.75,2,1,1120,5650,1,3,1120,0
375000,5,3.25,3370,7947,2,3,3370,0
216000,3,2.75,2210,4000,2,3,2210,0
0,5,3.5,2640,6895,2,3,2640,0
360500,3,2.5,1150,887,3,3,1150,0
677099.5652,4,2.5,2150,27540,2,3,2150,0
405125,4,2.75,4230,31747,2,4,4230,0
289987.5,3,1.75,1570,15330,1,3,1080,490
264270,3,2.5,1630,7700,1,3,1120,510
602761,4,2.5,2770,10274,2,3,2770,0
251555.5556,3,1,1750,7800,1,4,1150,600
214750,3,1.5,1090,8160,1,3,1090,0
258125,2,1,930,7740,1,3,930,0
0,4,2,2100,4857,2,3,2100,0
677099.5652,4,2.5,2540,38677,2,3,2540,0
0,2,1,810,8424,1,4,810,0
0,2,1.5,1520,8040,1,5,1520,0
167500,1,1,690,1950,1,3,690,0
471500,4,3,2370,3672,1.5,5,1650,720
0,4,4.25,3500,8750,1,5,2140,1360
464600,2,1,840,3400,1,4,840,0
132250,4,2.25,1830,8734,2,4,1830,0
433111.1111,3,2.25,1370,1524,3,3,1370,0
542500,5,2.75,2520,16100,1,4,1570,950
0,2,2.25,2130,4920,1.5,4,1530,600
368112.5,4,2.5,2590,8483,2,3,2590,0
673476.8182,4,2.5,1820,20011,2,3,1820,0
558653.8462,3,2.5,1530,3210,1.5,5,1010,520
0,4,2.5,4080,18362,2,4,4080,0
168333.3333,2,1,1050,6600,1.5,3,1050,0
268971.875,4,2.5,1954,4805,2,3,1954,0
318000,2,1.75,1530,3503,1,4,830,700
550607.1429,4,2,1660,4800,1.5,3,1660,0
1288333.333,6,4.5,3830,4800,3,3,3050,780
584000,3,1.75,1490,1036,2,3,1090,400
0,3,1,1520,9030,1,3,1520,0
0,5,6.25,8020,21738,2,3,8020,0
245000,3,3,2470,7410,2,5,1860,610
287919.7826,2,1,870,4600,1,4,870,0
672500,4,2.25,2110,12653,2,4,2110,0
454790,2,1.75,1990,4000,1,5,1090,900
282508.8889,3,1,1560,7552,1,4,910,650
473200,3,1.5,1740,4200,1.5,4,1640,100
406062.5,2,1,1290,4650,1,4,1290,0
282766.6667,4,2,1700,8640,1,3,850,850
486445.8333,3,1.75,1880,10032,1,4,1880,0
486895,3,1,1890,3330,1.5,4,1390,500
430277.7778,3,2.25,1620,1075,3,3,1540,80
229629.5,2,1,770,8149,1,3,770,0
0,4,2.25,2890,18226,3,3,2890,0
182805,3,1,1040,8892,1,4,800,240
380680.5556,4,2.5,2620,8331,2,3,2620,0
396166.6667,3,1.75,1880,5752,1,4,940,940
252980,4,2.5,2530,8169,2,3,2530,0
289373.3077,3,2.5,2538,4600,2,3,2538,0
210614.2857,3,2.5,1610,7223,2,3,1610,0
308166.6667,3,1.75,1510,6360,1,4,1510,0
534333.3333,3,2.5,1460,7573,2,3,1460,0
416904.1667,3,2.5,3010,7014,2,3,3010,0
203400,4,2,2090,6630,1,3,1070,1020
220600,3,2.5,1490,8102,2,4,1490,0
